Project,FileName,ASMRV,EILC,HCL,LRA,MMM,NCOE,NHE,NSL,NURP,PEO,TMC,TMS,UNMD,UNMI,UP,Changed
javacpp-1.3,src/main/java/org/bytedeco/javacpp/PointerPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.3,src/main/java/org/bytedeco/javacpp/FloatPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.3,src/main/java/org/bytedeco/javacpp/CharPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.3,src/main/java/org/bytedeco/javacpp/BytePointer.java,0,2,0,0,0,0,0,0,0,0,1,0,17,0,0,1
javacpp-1.3,src/main/java/org/bytedeco/javacpp/LongPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.3,src/main/java/org/bytedeco/javacpp/Pointer.java,0,3,0,0,0,0,0,0,0,0,1,1,12,0,0,1
javacpp-1.3,src/main/java/org/bytedeco/javacpp/SizeTPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
javacpp-1.3,src/main/java/org/bytedeco/javacpp/DoublePointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.3,src/main/java/org/bytedeco/javacpp/ShortPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.3,src/main/java/org/bytedeco/javacpp/BoolPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.3,src/main/java/org/bytedeco/javacpp/CLongPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.2.1,src/main/java/org/bytedeco/javacpp/IntPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.1,src/test/java/org/bytedeco/javacpp/AdapterTest.java,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,1
javacpp-1.2.1,src/main/java/org/bytedeco/javacpp/PointerPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.1,src/main/java/org/bytedeco/javacpp/FloatPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.1,src/main/java/org/bytedeco/javacpp/CharPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.1,src/main/java/org/bytedeco/javacpp/BytePointer.java,0,2,0,0,0,0,0,0,0,0,1,0,17,0,0,1
javacpp-1.2.1,src/main/java/org/bytedeco/javacpp/LongPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.1,src/main/java/org/bytedeco/javacpp/Pointer.java,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1
javacpp-1.2.1,src/main/java/org/bytedeco/javacpp/SizeTPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1
javacpp-1.2.1,src/main/java/org/bytedeco/javacpp/DoublePointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.1,src/main/java/org/bytedeco/javacpp/ShortPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.1,src/main/java/org/bytedeco/javacpp/BoolPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.1,src/main/java/org/bytedeco/javacpp/CLongPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.4.4,src/main/java/org/bytedeco/javacpp/PointerPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.4,src/test/java/org/bytedeco/javacpp/EnumTest.java,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
javacpp-1.4.4,src/test/java/org/bytedeco/javacpp/PointerTest.java,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
javacpp-1.4.4,src/test/java/org/bytedeco/javacpp/BufferTest.java,0,12,0,0,0,0,0,0,0,0,0,1,13,0,0,0
javacpp-1.4.4,src/main/java/org/bytedeco/javacpp/BytePointer.java,0,2,0,0,0,0,0,0,0,0,1,0,23,0,0,0
javacpp-1.4.4,src/main/java/org/bytedeco/javacpp/Pointer.java,0,4,0,0,0,0,0,0,0,0,1,1,15,0,0,0
javacpp-1.4.4,src/main/java/org/bytedeco/javacpp/DoublePointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.4,src/main/java/org/bytedeco/javacpp/ShortPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.4,src/main/java/org/bytedeco/javacpp/BoolPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.4,src/main/java/org/bytedeco/javacpp/CLongPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.4.4,src/main/java/org/bytedeco/javacpp/IntPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.4,src/test/java/org/bytedeco/javacpp/AdapterTest.java,0,2,0,0,0,0,0,0,0,0,0,2,18,0,0,0
javacpp-1.4.4,src/main/java/org/bytedeco/javacpp/SizeTPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
javacpp-1.4.4,src/main/java/org/bytedeco/javacpp/Loader.java,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,1
javacpp-1.4.4,src/main/java/org/bytedeco/javacpp/FloatPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.4,src/main/java/org/bytedeco/javacpp/CharPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.4,src/main/java/org/bytedeco/javacpp/BooleanPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.4,src/main/java/org/bytedeco/javacpp/LongPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.2,src/main/java/org/bytedeco/javacpp/IntPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2,src/test/java/org/bytedeco/javacpp/AdapterTest.java,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0
javacpp-1.2,src/main/java/org/bytedeco/javacpp/PointerPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2,src/main/java/org/bytedeco/javacpp/FloatPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2,src/main/java/org/bytedeco/javacpp/CharPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2,src/main/java/org/bytedeco/javacpp/BytePointer.java,0,2,0,0,0,0,0,0,0,0,1,0,17,0,0,1
javacpp-1.2,src/main/java/org/bytedeco/javacpp/LongPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2,src/main/java/org/bytedeco/javacpp/Pointer.java,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0
javacpp-1.2,src/main/java/org/bytedeco/javacpp/SizeTPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1
javacpp-1.2,src/main/java/org/bytedeco/javacpp/DoublePointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2,src/main/java/org/bytedeco/javacpp/ShortPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2,src/main/java/org/bytedeco/javacpp/BoolPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2,src/main/java/org/bytedeco/javacpp/CLongPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.4,src/main/java/org/bytedeco/javacpp/IntPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4,src/test/java/org/bytedeco/javacpp/AdapterTest.java,0,2,0,0,0,0,0,0,0,0,0,2,17,0,0,1
javacpp-1.4,src/test/java/org/bytedeco/javacpp/PointerTest.java,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1
javacpp-1.4,src/main/java/org/bytedeco/javacpp/PointerPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4,src/main/java/org/bytedeco/javacpp/FloatPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4,src/main/java/org/bytedeco/javacpp/CharPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4,src/main/java/org/bytedeco/javacpp/BytePointer.java,0,2,0,0,0,0,0,0,0,0,1,0,33,0,0,0
javacpp-1.4,src/main/java/org/bytedeco/javacpp/LongPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4,src/main/java/org/bytedeco/javacpp/Pointer.java,0,4,0,0,0,0,0,0,0,0,1,1,15,0,0,1
javacpp-1.4,src/main/java/org/bytedeco/javacpp/SizeTPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
javacpp-1.4,src/main/java/org/bytedeco/javacpp/Loader.java,0,0,1,0,0,0,0,2,0,0,0,1,4,0,0,1
javacpp-1.4,src/main/java/org/bytedeco/javacpp/DoublePointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4,src/main/java/org/bytedeco/javacpp/ShortPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4,src/main/java/org/bytedeco/javacpp/BoolPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4,src/main/java/org/bytedeco/javacpp/CLongPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.3.2,src/main/java/org/bytedeco/javacpp/IntPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.3.2,src/test/java/org/bytedeco/javacpp/AdapterTest.java,0,2,0,0,0,0,0,0,0,0,0,2,17,0,0,1
javacpp-1.3.2,src/main/java/org/bytedeco/javacpp/PointerPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.3.2,src/main/java/org/bytedeco/javacpp/FloatPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.3.2,src/main/java/org/bytedeco/javacpp/CharPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.3.2,src/main/java/org/bytedeco/javacpp/BytePointer.java,0,2,0,0,0,0,0,0,0,0,1,0,17,0,0,1
javacpp-1.3.2,src/main/java/org/bytedeco/javacpp/LongPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.3.2,src/main/java/org/bytedeco/javacpp/Pointer.java,0,3,0,0,0,0,0,0,0,0,1,1,14,0,0,1
javacpp-1.3.2,src/main/java/org/bytedeco/javacpp/SizeTPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
javacpp-1.3.2,src/main/java/org/bytedeco/javacpp/Loader.java,0,0,1,0,0,0,0,2,0,0,0,1,3,0,0,1
javacpp-1.3.2,src/main/java/org/bytedeco/javacpp/DoublePointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.3.2,src/main/java/org/bytedeco/javacpp/ShortPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.3.2,src/main/java/org/bytedeco/javacpp/BoolPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.3.2,src/main/java/org/bytedeco/javacpp/CLongPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.2,src/main/java/org/bytedeco/javacpp/IntPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.2,src/test/java/org/bytedeco/javacpp/AdapterTest.java,0,2,0,0,0,0,0,0,0,0,0,2,18,0,0,0
javacpp-1.4.2,src/test/java/org/bytedeco/javacpp/PointerTest.java,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1
javacpp-1.4.2,src/main/java/org/bytedeco/javacpp/PointerPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.2,src/main/java/org/bytedeco/javacpp/FloatPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.2,src/main/java/org/bytedeco/javacpp/CharPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.2,src/main/java/org/bytedeco/javacpp/BytePointer.java,0,2,0,0,0,0,0,0,0,0,1,0,33,0,0,0
javacpp-1.4.2,src/main/java/org/bytedeco/javacpp/LongPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.2,src/main/java/org/bytedeco/javacpp/Pointer.java,0,4,0,0,0,0,0,0,0,0,1,1,15,0,0,1
javacpp-1.4.2,src/main/java/org/bytedeco/javacpp/SizeTPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
javacpp-1.4.2,src/test/java/org/bytedeco/javacpp/EnumTest.java,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
javacpp-1.4.2,src/main/java/org/bytedeco/javacpp/Loader.java,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,1
javacpp-1.4.2,src/main/java/org/bytedeco/javacpp/DoublePointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.2,src/main/java/org/bytedeco/javacpp/ShortPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.2,src/main/java/org/bytedeco/javacpp/BoolPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.4.2,src/main/java/org/bytedeco/javacpp/CLongPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
javacpp-1.2.7,src/main/java/org/bytedeco/javacpp/IntPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.7,src/test/java/org/bytedeco/javacpp/AdapterTest.java,0,2,0,0,0,0,0,0,0,0,0,2,17,0,0,0
javacpp-1.2.7,src/main/java/org/bytedeco/javacpp/PointerPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.7,src/main/java/org/bytedeco/javacpp/FloatPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.7,src/main/java/org/bytedeco/javacpp/CharPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.7,src/main/java/org/bytedeco/javacpp/BytePointer.java,0,2,0,0,0,0,0,0,0,0,1,0,17,0,0,1
javacpp-1.2.7,src/main/java/org/bytedeco/javacpp/LongPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.7,src/main/java/org/bytedeco/javacpp/Pointer.java,0,1,0,0,0,0,0,0,0,0,1,1,8,0,0,1
javacpp-1.2.7,src/main/java/org/bytedeco/javacpp/SizeTPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1
javacpp-1.2.7,src/main/java/org/bytedeco/javacpp/DoublePointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.7,src/main/java/org/bytedeco/javacpp/ShortPointer.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.7,src/main/java/org/bytedeco/javacpp/BoolPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-1.2.7,src/main/java/org/bytedeco/javacpp/CLongPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-0.5,src/main/java/com/googlecode/javacpp/BytePointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-0.5,src/main/java/com/googlecode/javacpp/IntPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-0.5,src/main/java/com/googlecode/javacpp/BoolPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-0.5,src/main/java/com/googlecode/javacpp/Pointer.java,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1
javacpp-0.5,src/main/java/com/googlecode/javacpp/SizeTPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1
javacpp-0.5,src/main/java/com/googlecode/javacpp/DoublePointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-0.5,src/main/java/com/googlecode/javacpp/PointerPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-0.5,src/main/java/com/googlecode/javacpp/FloatPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-0.5,src/main/java/com/googlecode/javacpp/ShortPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-0.5,src/main/java/com/googlecode/javacpp/LongPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-0.5,src/main/java/com/googlecode/javacpp/CharPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
javacpp-0.5,src/main/java/com/googlecode/javacpp/CLongPointer.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
java-smt-1.0.1,src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,0,94,0,0,0,0,0,0,0,0,1,0,126,46,0,1
java-smt-1.0.1,lib/native/source/libmathsat5j/optimization.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-smt-1.0.1,lib/native/source/libmathsat5j/org_sosy_1lab_java_1smt_solvers_mathsat5_Mathsat5NativeApi.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
java-smt-2.0.0-alpha,src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,0,97,0,0,0,0,0,0,0,0,1,0,129,43,0,1
java-smt-2.0.0-alpha,lib/native/source/libmathsat5j/optimization.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-smt-2.0.0-alpha,lib/native/source/libmathsat5j/org_sosy_1lab_java_1smt_solvers_mathsat5_Mathsat5NativeApi.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
java-smt-2.0.0,src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,0,101,0,0,0,0,0,0,0,0,1,0,137,41,0,0
java-smt-2.0.0,lib/native/source/libmathsat5j/optimization.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-smt-2.0.0,lib/native/source/libmathsat5j/org_sosy_1lab_java_1smt_solvers_mathsat5_Mathsat5NativeApi.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-smt-0.60,lib/native/source/libmathsat5j/org_sosy_1lab_solver_mathsat5_Mathsat5NativeApi.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
java-smt-0.60,src/org/sosy_lab/solver/mathsat5/Mathsat5NativeApi.java,0,89,0,0,0,0,0,0,0,0,1,0,126,46,0,1
java-smt-3.0.0,src/org/sosy_lab/java_smt/solvers/mathsat5/Mathsat5NativeApi.java,0,105,0,0,0,0,0,0,0,0,1,0,137,38,0,1
java-smt-3.0.0,lib/native/source/libmathsat5j/optimization.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
java-smt-3.0.0,lib/native/source/libmathsat5j/org_sosy_1lab_java_1smt_solvers_mathsat5_Mathsat5NativeApi.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.6.2,native/common/jp_proxy.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.6.2,native/common/include/jp_javaenv.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.6.2,native/common/jp_javaenv.cpp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.6.2,native/jni_include/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.6.2,native/common/jp_javaenv_autogen.cpp,5,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0
jpype-v0.5.7,native/common/jp_proxy.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.5.7,native/common/include/jp_javaenv.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.5.7,native/common/jp_javaenv.cpp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.5.7,native/jni_include/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.5.7,native/common/jp_javaenv_autogen.cpp,5,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0
jpype-v0.5.4.5,src/native/common/jp_javaenv_autogen.cpp,5,0,0,0,10,0,5,0,0,0,0,0,0,0,0,1
jpype-v0.5.4.5,src/native/common/include/jp_javaenv.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.5.4.5,src/native/common/jp_proxy.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.5.4.5,src/native/common/jp_javaenv.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.5.5.4,src/native/common/jp_javaenv_autogen.cpp,5,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0
jpype-v0.5.5.4,src/native/common/include/jp_javaenv.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.5.5.4,src/native/common/jp_proxy.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.5.5.4,src/native/common/jp_javaenv.cpp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.5.5.1,src/native/common/jp_javaenv_autogen.cpp,5,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0
jpype-v0.5.5.1,src/native/common/include/jp_javaenv.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.5.5.1,src/native/common/jp_proxy.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.5.5.1,src/native/common/jp_javaenv.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.6.0,native/common/jp_proxy.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.6.0,native/common/include/jp_javaenv.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.6.0,native/common/jp_javaenv.cpp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.6.0,native/jni_include/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.6.0,native/common/jp_javaenv_autogen.cpp,5,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0
jpype-v0.6.3,native/common/jp_proxy.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.6.3,native/common/include/jp_javaenv.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.6.3,native/common/jp_javaenv.cpp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.6.3,native/jni_include/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.6.3,native/common/jp_javaenv_autogen.cpp,5,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0
jpype-v0.5.6,native/common/jp_proxy.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.5.6,native/common/include/jp_javaenv.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.5.6,native/common/jp_javaenv.cpp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.5.6,native/common/jp_javaenv_autogen.cpp,5,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0
jpype-v0.6.1,native/common/jp_proxy.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.6.1,native/common/include/jp_javaenv.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.6.1,native/common/jp_javaenv.cpp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.6.1,native/jni_include/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.6.1,native/common/jp_javaenv_autogen.cpp,5,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0
jpype-v0.7,native/common/jp_proxy.cpp,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1
jpype-v0.7,native/common/jp_reference_queue.cpp,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
jpype-v0.7,native/common/jp_env.cpp,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.7,native/jni_include/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
jpype-v0.7,native/common/include/jp_javaframe.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.7,native/java/org/jpype/proxy/JPypeInvocationHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jpype-v0.7,native/java/org/jpype/ref/JPypeReferenceQueue.java,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_0b3,pljava-so/src/main/c/SubXactListener.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/SubXactListener.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/Oid.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_0b3,pljava-so/src/main/c/type/Relation.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_0b3,pljava-so/src/main/include/pljava/type/HeapTupleHeader.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_0b3,pljava-so/src/main/c/type/Tuple.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_0b3,pljava-so/src/main/c/XactListener.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_0b3,pljava-so/src/main/c/type/TriggerData.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/Tuple.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_0b3,pljava-so/src/main/c/Backend.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_0b3,pljava-so/src/main/c/SPI.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/JavaWrapper.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pljava-V1_5_0b3,pljava/src/main/java/org/postgresql/pljava/internal/LargeObject.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
